"table_id","outcome","outcome_var","flow","partner","base_year","period","iv_label","transform_id","transform_label","exposure_var","instrument_var","x_timing","coef","se","N","clusters","fe_flags"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__difflag_t","p1","p1_diff_lag1","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-3.32036623384333e-07,4.95071616781463e-07,4032,288,"district_bps_2000+year"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__log_t","p1","p1_log","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",0.64250125586134,2.04570965165564,4320,288,"district_bps_2000+year"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdiff_t","p1","p1_log_diff","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-1.6794853489343,11.1850777787091,4320,288,"district_bps_2000+year"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdifflag_t","p1","p1_log_diff_lag1","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",0.81962661066458,4.28383088650273,4032,288,"district_bps_2000+year"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__level_xtlag","p1","p1_level","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-4.04420189205955e-08,2.83384149249932e-07,4320,288,"district_bps_2000+year"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__diff_xtlag","p1","p1_diff","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",5.07529301377475e-07,5.41848119418487e-07,4032,288,"district_bps_2000+year"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__difflag_xtlag","p1","p1_diff_lag1","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",5.84289865442024e-07,5.51132913500436e-07,3744,288,"district_bps_2000+year"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__log_xtlag","p1","p1_log","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",0.453435735318915,1.4445442757516,4320,288,"district_bps_2000+year"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdiff_xtlag","p1","p1_log_diff","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",0.495949914531717,3.29917755309782,4320,288,"district_bps_2000+year"
"p1__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdifflag_xtlag","p1","p1_log_diff_lag1","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",0.328484086903411,3.25671791280532,4032,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__level_t","p1","p1_level","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",2.21740929311901e-06,3.00350271779e-06,2016,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__diff_t","p1","p1_diff","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-3.28184747290916e-06,1.85355228992687e-06,1728,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__difflag_t","p1","p1_diff_lag1","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-1.69200917511471e-06,9.62627230825763e-07,1728,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__log_t","p1","p1_log","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",6.33936981049443,11.0235728095781,2016,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdiff_t","p1","p1_log_diff","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",8.70836164623176,10.2453039809204,2016,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdifflag_t","p1","p1_log_diff_lag1","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",3.51242521588833,6.89533655164069,1728,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__level_xtlag","p1","p1_level","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",6.28269741137834e-07,8.40106486120421e-07,2016,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__diff_xtlag","p1","p1_diff","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",1.72242181940389e-06,9.65761320879393e-07,1728,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__difflag_xtlag","p1","p1_diff_lag1","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.87012973872549e-06,1.15023166538559e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__log_xtlag","p1","p1_log","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",2.20338395948911,3.83980313824561,2016,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdiff_xtlag","p1","p1_log_diff","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-4.23983441369923,4.98704551682805,2016,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdifflag_xtlag","p1","p1_log_diff_lag1","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-8.40764308409772,6.36686079142531,1728,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__level_t","p1","p1_level","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-9.85794362155148e-07,1.48763180209427e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__diff_t","p1","p1_diff","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-4.06179382837021e-06,2.95013556316541e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__difflag_t","p1","p1_diff_lag1","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-2.04695038562513e-06,1.22419704409853e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__log_t","p1","p1_log","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",11.6461514306279,12.2059833003562,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdiff_t","p1","p1_log_diff","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-24.4092280226644,17.4291217274762,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdifflag_t","p1","p1_log_diff_lag1","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-2.72836030530467,6.54098855452873,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__level_xtlag","p1","p1_level","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-4.40293226196442e-07,6.71896158821726e-07,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__diff_xtlag","p1","p1_diff","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",1.60063010834107e-06,1.16234736865359e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__difflag_xtlag","p1","p1_diff_lag1","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.27236902672763e-06,1.09551690481554e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__log_xtlag","p1","p1_log","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",4.65388584775531,4.74108185610526,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdiff_xtlag","p1","p1_log_diff","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",8.93897790944362,6.31169407156315,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdifflag_xtlag","p1","p1_log_diff_lag1","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",7.76005818151586,5.90568433376376,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__level_t","p1","p1_level","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-1.20027319392082e-07,3.83795828988617e-07,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__diff_t","p1","p1_diff","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-2.86246664097218e-06,1.95948516641672e-06,4032,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__difflag_t","p1","p1_diff_lag1","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-1.04057974318839e-06,6.76106378766154e-07,4032,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__log_t","p1","p1_log","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",1.49752061052225,1.90598482671797,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdiff_t","p1","p1_log_diff","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-7.57309626378853,11.1660081755402,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdifflag_t","p1","p1_log_diff_lag1","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",2.05462080567202,4.87022818073455,4032,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__level_xtlag","p1","p1_level","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-9.49879672277713e-08,3.04176182220836e-07,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__diff_xtlag","p1","p1_diff","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",1.09056695246527e-06,7.49910850533702e-07,4032,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__difflag_xtlag","p1","p1_diff_lag1","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.30579695574376e-06,7.66190568126604e-07,3744,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__log_xtlag","p1","p1_log","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",1.15379539433251,1.46544892927559,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdiff_xtlag","p1","p1_log_diff","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",2.38123190297225,3.49659947403159,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdifflag_xtlag","p1","p1_log_diff_lag1","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",2.63803834131812,3.58062403465465,4032,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__level_t","p1","p1_level","export","CHN",2000,"2000_2007","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-1.09206138299842e-06,7.11104561827274e-06,2016,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__diff_t","p1","p1_diff","export","CHN",2000,"2000_2007","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",7.77812431732999e-07,7.56941121501587e-06,1728,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__difflag_t","p1","p1_diff_lag1","export","CHN",2000,"2000_2007","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-7.70158628795925e-06,1.95310657184739e-05,1728,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__log_t","p1","p1_log","export","CHN",2000,"2000_2007","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-7.08568751501418,72.3292653375159,2016,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__logdiff_t","p1","p1_log_diff","export","CHN",2000,"2000_2007","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-4.24176166112932,164.518404636982,2016,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__logdifflag_t","p1","p1_log_diff_lag1","export","CHN",2000,"2000_2007","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",23.0482252585237,52.9746298463378,1728,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__level_xtlag","p1","p1_level","export","CHN",2000,"2000_2007","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-3.59079351566275e-06,2.32126601533785e-05,2016,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__diff_xtlag","p1","p1_diff","export","CHN",2000,"2000_2007","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-1.66744905332124e-06,1.62195283601263e-05,1728,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__difflag_xtlag","p1","p1_diff_lag1","export","CHN",2000,"2000_2007","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-1.87497382627106e-06,1.19885142789365e-05,1440,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__log_xtlag","p1","p1_log","export","CHN",2000,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-15.8946120018002,163.351252311951,2016,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__logdiff_xtlag","p1","p1_log_diff","export","CHN",2000,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-1.14756089372773,44.7082865822632,2016,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2000_2007__logdifflag_xtlag","p1","p1_log_diff_lag1","export","CHN",2000,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",9.62977846694885,28.8064967665433,1728,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2008_2012__level_t","p1","p1_level","export","CHN",2000,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",5.41255898744153e-06,4.83853440485185e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2008_2012__diff_t","p1","p1_diff","export","CHN",2000,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",4.15010098264964e-06,4.18484395742459e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2008_2012__difflag_t","p1","p1_diff_lag1","export","CHN",2000,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-5.51831335565418e-07,5.94925464008604e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2008_2012__log_t","p1","p1_log","export","CHN",2000,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",12.9893636342078,12.7641293667244,1440,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2008_2012__logdiff_t","p1","p1_log_diff","export","CHN",2000,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-2.25756201472716,27.3575774147163,1440,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2008_2012__logdifflag_t","p1","p1_log_diff_lag1","export","CHN",2000,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-5.01055195752537,23.9232845406806,1440,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2008_2012__level_xtlag","p1","p1_level","export","CHN",2000,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-1.28058603754552e-05,1.25847931972571e-05,1440,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2008_2012__diff_xtlag","p1","p1_diff","export","CHN",2000,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-5.58607975677635e-06,5.88047066598245e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2000__usa_lag1__2008_2012__difflag_xtlag","p1","p1_diff_lag1","export","CHN",2000,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-4.17258368878469e-06,2.95366136488728e-06,1440,288,"district_bps_2000+year"
