"table_id","outcome","outcome_var","flow","partner","base_year","period","iv_label","transform_id","transform_label","exposure_var","instrument_var","x_timing","coef","se","N","clusters","fe_flags"
"p0__import__CHN__2000__usa_lag1__2000_2007__log_xtlag","p0","p0_log","import","CHN",2000,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-29.31250347882,36.2705779488604,2016,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2007__logdiff_xtlag","p0","p0_log_diff","import","CHN",2000,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",22.050698205237,40.449917695064,2016,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2007__logdifflag_xtlag","p0","p0_log_diff_lag1","import","CHN",2000,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",28.6021773653541,29.7945327413778,1728,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__level_t","p0","p0_level","import","CHN",2000,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-0.000838266368814001,0.0206304226385831,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__diff_t","p0","p0_diff","import","CHN",2000,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.849454417768e-05,6.74987343574008e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__difflag_t","p0","p0_diff_lag1","import","CHN",2000,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",3.60418408579822e-05,6.87669834849269e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__log_t","p0","p0_log","import","CHN",2000,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",92.2684849444839,133.105838670471,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__logdiff_t","p0","p0_log_diff","import","CHN",2000,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-92.0638501529963,213.478124028274,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__logdifflag_t","p0","p0_log_diff_lag1","import","CHN",2000,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",2694.45187365061,60656.9641958946,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__level_xtlag","p0","p0_level","import","CHN",2000,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-4.33283033677225e-05,7.68625247634964e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__diff_xtlag","p0","p0_diff","import","CHN",2000,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-1.7468299924724e-05,6.29489837741298e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__difflag_xtlag","p0","p0_diff_lag1","import","CHN",2000,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.93307728067596e-05,5.3051635802907e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__log_xtlag","p0","p0_log","import","CHN",2000,"2008_2012","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-125.748961826608,204.051744848265,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__logdiff_xtlag","p0","p0_log_diff","import","CHN",2000,"2008_2012","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-2112.01144432113,47595.4591959686,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2008_2012__logdifflag_xtlag","p0","p0_log_diff_lag1","import","CHN",2000,"2008_2012","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",65.4142127201938,58.4578142082853,1440,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__level_t","p0","p0_level","import","CHN",2000,"2000_2015","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-9.51546662453048e-06,8.02226500337072e-06,4320,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__diff_t","p0","p0_diff","import","CHN",2000,"2000_2015","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",5.1904655803938e-05,0.000108698518419829,4032,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__difflag_t","p0","p0_diff_lag1","import","CHN",2000,"2000_2015","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-3.12920607670929e-06,1.71071420559134e-05,4032,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__log_t","p0","p0_log","import","CHN",2000,"2000_2015","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",16.6634438832543,29.9706472924581,4320,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__logdiff_t","p0","p0_log_diff","import","CHN",2000,"2000_2015","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",11.5176584951474,88.9129119059249,4320,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__logdifflag_t","p0","p0_log_diff_lag1","import","CHN",2000,"2000_2015","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-47.0180207098151,99.7644456859784,4032,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__level_xtlag","p0","p0_level","import","CHN",2000,"2000_2015","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-1.65398172108588e-05,1.49476378292481e-05,4320,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__diff_xtlag","p0","p0_diff","import","CHN",2000,"2000_2015","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",1.0938109373792e-05,1.94866641632506e-05,4032,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__difflag_xtlag","p0","p0_diff_lag1","import","CHN",2000,"2000_2015","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.36041536909851e-05,1.91948176502903e-05,3744,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__log_xtlag","p0","p0_log","import","CHN",2000,"2000_2015","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",23.4126013860399,43.7437817896083,4320,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__logdiff_xtlag","p0","p0_log_diff","import","CHN",2000,"2000_2015","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",14.7087847531889,112.981939593418,4320,288,"district_bps_2000+year"
"p0__import__CHN__2000__usa_lag1__2000_2015__logdifflag_xtlag","p0","p0_log_diff_lag1","import","CHN",2000,"2000_2015","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",27.6956898762622,120.926890068546,4032,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__level_t","p0","p0_level","import","CHN",2008,"2000_2007","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",2.20849354266182e-05,8.12548277711607e-05,2016,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__diff_t","p0","p0_diff","import","CHN",2008,"2000_2007","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",5.65001597929515e-06,0.000130350540011906,1728,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__difflag_t","p0","p0_diff_lag1","import","CHN",2008,"2000_2007","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",8.57085207522794e-06,1.52321324231366e-05,1728,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__log_t","p0","p0_log","import","CHN",2008,"2000_2007","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",82.5000755036086,159.461421039322,2016,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__logdiff_t","p0","p0_log_diff","import","CHN",2008,"2000_2007","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",901.152836691039,4356.88203941377,2016,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__logdifflag_t","p0","p0_log_diff_lag1","import","CHN",2008,"2000_2007","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-34.0879007275192,51.0280572163506,1728,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__level_xtlag","p0","p0_level","import","CHN",2008,"2000_2007","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-4.08678836636846e-06,1.46991740735712e-05,2016,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__diff_xtlag","p0","p0_diff","import","CHN",2008,"2000_2007","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",6.55165699532097e-07,1.50681810664701e-05,1728,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__difflag_xtlag","p0","p0_diff_lag1","import","CHN",2008,"2000_2007","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.58489841087121e-06,1.25672466531226e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__log_xtlag","p0","p0_log","import","CHN",2008,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-19.6809685243433,33.7713564763705,2016,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__logdiff_xtlag","p0","p0_log_diff","import","CHN",2008,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",47.9674884421614,52.2596734509845,2016,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2007__logdifflag_xtlag","p0","p0_log_diff_lag1","import","CHN",2008,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",51.3172543892183,48.2798001841548,1728,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__level_t","p0","p0_level","import","CHN",2008,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-1.93398898866257e-05,1.42837785861225e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__diff_t","p0","p0_diff","import","CHN",2008,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.64910828668492e-05,8.37998281373996e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__difflag_t","p0","p0_diff_lag1","import","CHN",2008,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",0.0186400888875301,3.86597032545803,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__log_t","p0","p0_log","import","CHN",2008,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-43.6254610200864,39.8021861408493,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__logdiff_t","p0","p0_log_diff","import","CHN",2008,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-131.948267212275,226.860759244854,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__logdifflag_t","p0","p0_log_diff_lag1","import","CHN",2008,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-115.427260975791,342.074408935358,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__level_xtlag","p0","p0_level","import","CHN",2008,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-1.80283840717342e-05,1.33450736026079e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__diff_xtlag","p0","p0_diff","import","CHN",2008,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",0.00376044252312175,0.780194432327166,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__difflag_xtlag","p0","p0_diff_lag1","import","CHN",2008,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.28481347028673e-05,7.26689200385837e-05,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__log_xtlag","p0","p0_log","import","CHN",2008,"2008_2012","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-30.4158161274371,26.8332705330302,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__logdiff_xtlag","p0","p0_log_diff","import","CHN",2008,"2008_2012","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-269.087638412056,623.176421212851,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2008_2012__logdifflag_xtlag","p0","p0_log_diff_lag1","import","CHN",2008,"2008_2012","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-4.73850639970911,76.4688380413149,1440,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__level_t","p0","p0_level","import","CHN",2008,"2000_2015","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-2.93744207133697e-06,5.59455192265553e-06,4320,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__diff_t","p0","p0_diff","import","CHN",2008,"2000_2015","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-0.000102085864523599,0.00062153944222781,4032,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__difflag_t","p0","p0_diff_lag1","import","CHN",2008,"2000_2015","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",1.65751180370816e-05,2.14032505564254e-05,4032,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__log_t","p0","p0_log","import","CHN",2008,"2000_2015","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-2.49982536951249,15.2668757374179,4320,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__logdiff_t","p0","p0_log_diff","import","CHN",2008,"2000_2015","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",787.873278761653,2226.07402304935,4320,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__logdifflag_t","p0","p0_log_diff_lag1","import","CHN",2008,"2000_2015","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-51.1239730257849,77.6725031545774,4032,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__level_xtlag","p0","p0_level","import","CHN",2008,"2000_2015","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-3.95290854208988e-06,7.60619028448861e-06,4320,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__diff_xtlag","p0","p0_diff","import","CHN",2008,"2000_2015","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",5.09015505710846e-06,2.29105656363204e-05,4032,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__difflag_xtlag","p0","p0_diff_lag1","import","CHN",2008,"2000_2015","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",8.11978793391313e-06,2.19084628261476e-05,3744,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__log_xtlag","p0","p0_log","import","CHN",2008,"2000_2015","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-3.01967831106521,18.4168241401,4320,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__logdiff_xtlag","p0","p0_log_diff","import","CHN",2008,"2000_2015","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",116.227620653578,99.2332315727452,4320,288,"district_bps_2000+year"
"p0__import__CHN__2008__usa_lag1__2000_2015__logdifflag_xtlag","p0","p0_log_diff_lag1","import","CHN",2008,"2000_2015","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",113.954483222569,95.5009470260521,4032,288,"district_bps_2000+year"
"p0__import__CHN__2000__jpn_lag1__2000_2007__level_t","p0","p0_level","import","CHN",2000,"2000_2007","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-2.25305497981374e-05,2.12181354528551e-05,2016,288,"district_bps_2000+year"
"p0__import__CHN__2000__jpn_lag1__2000_2007__diff_t","p0","p0_diff","import","CHN",2000,"2000_2007","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",0.00012217420743624,0.000166472100446454,1728,288,"district_bps_2000+year"
"p0__import__CHN__2000__jpn_lag1__2000_2007__difflag_t","p0","p0_diff_lag1","import","CHN",2000,"2000_2007","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",1.8730061605474e-05,2.48445324855969e-05,1728,288,"district_bps_2000+year"
"p0__import__CHN__2000__jpn_lag1__2000_2007__log_t","p0","p0_log","import","CHN",2000,"2000_2007","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",13.5234101089842,121.53993291466,2016,288,"district_bps_2000+year"
"p0__import__CHN__2000__jpn_lag1__2000_2007__logdiff_t","p0","p0_log_diff","import","CHN",2000,"2000_2007","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-33.4131596983336,72.9032243986407,2016,288,"district_bps_2000+year"
"p0__import__CHN__2000__jpn_lag1__2000_2007__logdifflag_t","p0","p0_log_diff_lag1","import","CHN",2000,"2000_2007","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",12.2840213550498,43.9194387562835,1728,288,"district_bps_2000+year"
"p0__import__CHN__2000__jpn_lag1__2000_2007__level_xtlag","p0","p0_level","import","CHN",2000,"2000_2007","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-8.3119565339974e-06,7.29363693318525e-06,2016,288,"district_bps_2000+year"
"p0__import__CHN__2000__jpn_lag1__2000_2007__diff_xtlag","p0","p0_diff","import","CHN",2000,"2000_2007","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-3.81056123404066e-05,3.00855025480493e-05,1728,288,"district_bps_2000+year"
